"popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","country","electronic","jazz","pop","r_n_b","rock","classical","metal","other","world","latin","acoustic",".pred"
42,161782,"False",0.722,0.694,10,-7.904,1,0.0622,0.638,0.773,0.133,0.778,89.98,4,0,0,0,0,0,0,0,0,0,1,1,0,29.3377654340547
41,306021,"False",0.462,0.638,7,-5.653,1,0.0271,0.248,1.26e-06,0.0697,0.482,145.271,4,0,0,0,0,0,0,0,0,0,1,1,0,39.6419375779253
43,297600,"False",0.462,0.55,2,-8.477,1,0.125,0.747,0,0.183,0.632,80.663,4,0,0,0,0,0,0,0,0,0,1,1,0,36.4507272547961
41,326675,"False",0.521,0.278,4,-8.787,1,0.0403,0.808,4.36e-05,0.693,0.191,94.301,4,0,0,0,0,0,0,0,0,0,1,1,0,36.8655842817003
41,227096,"False",0.62,0.325,2,-10.04,1,0.0349,0.598,9.01e-06,0.109,0.236,140.055,4,0,0,0,0,0,0,0,0,0,1,1,0,40.5878906801965
42,238373,"False",0.678,0.482,2,-13.419,1,0.0331,0.726,0.0125,0.218,0.862,135.657,4,0,0,0,0,0,0,0,0,0,1,1,0,38.4059119476729
41,218760,"False",0.759,0.53,6,-11.286,1,0.0708,0.546,9.44e-06,0.131,0.522,144.005,4,0,0,0,0,0,0,0,0,0,1,1,0,38.0116923224152
42,184095,"True",0.714,0.775,7,-4.674,0,0.118,0.17,0,0.101,0.45,106.876,4,0,0,0,0,0,0,0,0,0,1,1,0,43.7047076157525
42,221053,"False",0.464,0.72,7,-9.497,1,0.0627,0.184,0,0.855,0.616,120.912,4,0,0,0,0,0,0,0,0,0,1,1,0,40.4415726642473
40,319506,"False",0.655,0.664,11,-10.92,0,0.0403,0.0506,0.435,0.104,0.739,99.725,3,0,0,0,0,0,0,0,0,0,1,1,0,31.1577198213863
42,175400,"False",0.665,0.436,7,-14.54,1,0.0301,0.174,0.000471,0.304,0.34,115.058,4,0,0,0,0,0,0,0,0,0,1,1,0,37.6512744311527
40,236786,"False",0.809,0.338,2,-13.846,1,0.0291,0.747,4.52e-05,0.11,0.77,107.99,4,0,0,0,0,0,0,0,0,0,1,1,0,39.3273474528938
42,178304,"False",0.707,0.779,8,-6.687,1,0.0662,0.135,0.0038,0.0984,0.574,177.971,4,0,0,0,0,0,0,0,0,0,1,1,0,39.0552560597082
40,269066,"False",0.673,0.606,2,-9.571,1,0.0403,0.224,1.77e-05,0.0648,0.653,136.093,3,0,0,0,0,0,0,0,0,0,1,1,0,36.9092687834904
41,300933,"False",0.84,0.442,4,-13.497,0,0.0638,0.403,5.28e-05,0.057,0.968,118.839,4,0,0,0,0,0,0,0,0,0,1,1,0,35.698531872129
40,232080,"False",0.452,0.541,1,-10.029,1,0.0341,0.585,0.000742,0.422,0.748,92.11,4,0,0,0,0,0,0,0,0,0,1,1,0,39.0959650409919
42,201600,"False",0.765,0.724,9,-7.143,0,0.0368,0.0805,0.323,0.0819,0.783,125.032,4,0,0,0,0,0,0,0,0,0,1,1,0,34.5995829982236
40,371626,"False",0.438,0.446,2,-10.694,1,0.0337,0.606,0.0142,0.909,0.121,124.953,4,0,0,0,0,0,0,0,0,0,1,1,0,35.2389900993291
42,207400,"False",0.56,0.744,7,-6.315,1,0.0263,0.411,8.3e-05,0.74,0.606,141.016,4,0,0,0,0,0,0,0,0,0,1,1,0,41.0298300562248
40,129333,"False",0.594,0.941,7,-6.932,1,0.0597,0.451,1.34e-05,0.958,0.301,104.78,4,0,0,0,0,0,0,0,0,0,1,1,0,34.4760759316172
41,240360,"False",0.418,0.555,9,-8.932,1,0.0541,0.792,1.01e-05,0.992,0.471,114.699,4,0,0,0,0,0,0,0,0,0,1,1,0,40.1261366468618
41,186083,"False",0.374,0.334,7,-10.399,1,0.105,0.78,0,0.675,0.333,75.696,4,0,0,0,0,0,0,0,0,0,1,1,0,37.2642268430801
41,356213,"False",0.459,0.84,5,-7.695,1,0.0402,0.0536,1.72e-05,0.863,0.536,87.281,4,0,0,0,0,0,0,0,0,0,1,1,0,37.6551140829703
42,201226,"False",0.616,0.854,4,-9.823,0,0.169,0.456,0,0.384,0.827,90.039,4,0,0,0,0,0,0,0,0,0,1,1,0,39.0820077594911
40,169108,"False",0.652,0.382,8,-8.601,1,0.0572,0.758,0.002,0.117,0.507,139.969,4,0,0,0,0,0,0,0,0,0,1,1,0,38.8403585334051
41,358733,"False",0.641,0.88,11,-6.401,0,0.0604,0.151,0.000761,0.611,0.423,93,4,0,0,0,0,0,0,0,0,0,1,1,0,35.7230164146973
41,204440,"False",0.234,0.264,9,-13.495,1,0.0292,0.932,1.36e-05,0.205,0.117,76.563,4,0,0,0,0,0,0,0,0,0,1,1,0,27.8757814589508
40,210706,"False",0.602,0.536,9,-7.491,0,0.0293,0.0266,0,0.366,0.463,130.085,4,0,0,0,0,0,0,0,0,0,1,1,0,39.4535641139133
40,313000,"False",0.572,0.223,4,-11.88,1,0.0277,0.916,2.85e-05,0.103,0.377,105.944,4,0,0,0,0,0,0,0,0,0,1,1,0,40.6187317928909
42,212600,"False",0.683,0.531,6,-11.606,0,0.116,0.592,6.15e-06,0.0589,0.805,82.392,4,0,0,0,0,0,0,0,0,0,1,1,0,36.490410057952
42,315520,"False",0.655,0.585,9,-10.648,1,0.0428,0.166,1.28e-05,0.623,0.695,126.702,4,0,0,0,0,0,0,0,0,0,1,1,0,39.6422930628167
41,275840,"False",0.716,0.434,5,-13.727,1,0.038,0.0246,0.000158,0.342,0.584,110.11,4,0,0,0,0,0,0,0,0,0,1,1,0,37.0615147362911
40,175440,"False",0.273,0.466,8,-7.513,1,0.0397,0.00419,0.000315,0.118,0.493,51.037,4,0,0,0,0,0,0,0,0,0,1,1,0,37.6934953118696
42,218473,"False",0.639,0.755,7,-9.098,1,0.0337,0.482,0,0.634,0.712,130.054,4,0,0,0,0,0,0,0,0,0,1,1,0,42.0623572062947
40,275680,"False",0.522,0.339,0,-14.415,1,0.0285,0.792,0.183,0.0855,0.352,131.502,4,0,0,0,0,0,0,0,0,0,1,1,0,34.8367712136939
41,260266,"False",0.502,0.637,0,-7.789,1,0.0308,0.608,0,0.166,0.854,140.367,4,0,0,0,0,0,0,0,0,0,1,1,0,39.6621940354946
40,126557,"False",0.489,0.0263,0,-19.273,1,0.05,0.872,0,0.128,0.174,87.962,4,0,0,0,0,0,0,0,0,0,1,1,0,32.9827767105563
41,335706,"False",0.415,0.529,2,-9.646,1,0.0338,0.0295,0,0.882,0.172,125.849,4,0,0,0,0,0,0,0,0,0,1,1,0,42.0598410007039
41,211800,"False",0.649,0.523,9,-7.413,1,0.0267,0.157,0.135,0.302,0.697,100.038,4,0,0,0,0,0,0,0,0,0,1,1,0,35.5223888605516
41,292600,"False",0.673,0.441,2,-10.728,1,0.0281,0.0793,1.64e-06,0.309,0.369,128.496,4,0,0,0,0,0,0,0,0,0,1,1,0,38.6467052222197
41,216033,"False",0.698,0.358,2,-9.843,0,0.151,0.396,0,0.356,0.3,107.052,4,0,0,0,0,0,0,0,0,0,1,1,0,38.3353953539128
41,229032,"False",0.832,0.635,1,-8.272,0,0.112,0.286,8.45e-06,0.459,0.64,131.964,4,0,0,0,0,0,0,0,0,0,1,1,0,37.0360968189006
41,234938,"False",0.673,0.127,9,-17.467,1,0.0386,0.885,0,0.122,0.271,89.981,4,0,0,0,0,0,0,0,0,0,1,1,0,40.1751918032687
41,242733,"False",0.467,0.967,6,-5.514,0,0.0889,0.00411,1.89e-06,0.96,0.588,161.862,4,0,0,0,0,0,0,0,0,0,1,1,0,37.3697895612976
40,178759,"False",0.588,0.764,11,-9.266,0,0.154,0.544,3.48e-06,0.698,0.557,105.903,3,0,0,0,0,0,0,0,0,0,1,1,0,37.8130873936901
41,205640,"False",0.701,0.907,5,-5.938,1,0.0624,0.38,0.00647,0.663,0.67,111.023,4,0,0,0,0,0,0,0,0,0,1,1,0,39.3445994444266
39,263360,"False",0.738,0.679,7,-7.631,1,0.0312,0.402,7.77e-05,0.153,0.873,123.946,4,0,0,0,0,0,0,0,0,0,1,1,0,38.6167297914527
41,230533,"False",0.543,0.795,11,-7.565,0,0.153,0.62,0,0.678,0.691,88.222,4,0,0,0,0,0,0,0,0,0,1,1,0,40.1079711665624
42,202920,"False",0.353,0.373,2,-9.679,1,0.0408,0.78,2.69e-06,0.251,0.392,135.255,4,0,0,0,0,0,0,0,0,0,1,1,0,38.5808904804939
39,329120,"False",0.364,0.841,1,-8.882,0,0.405,0.449,0,0.954,0.349,102.477,4,0,0,0,0,0,0,0,0,0,1,1,0,35.2055313992134
40,273666,"False",0.421,0.865,7,-6.677,0,0.16,0.104,3.85e-06,0.728,0.58,145.475,4,0,0,0,0,0,0,0,0,0,1,1,0,38.9792251318326
40,168400,"False",0.662,0.763,11,-8.695,0,0.0698,0.0155,0,0.223,0.836,127.284,4,0,0,0,0,0,0,0,0,0,1,1,0,39.2854448777998
41,433133,"False",0.489,0.511,0,-9.273,1,0.0482,0.0366,0.00631,0.726,0.0958,66.814,4,0,0,0,0,0,0,0,0,0,1,1,0,36.4377898561168
42,229547,"False",0.554,0.759,5,-5.651,0,0.033,0.0131,0.0312,0.479,0.725,90.862,4,0,0,0,0,0,0,0,0,0,1,1,0,38.2866056653819
41,142911,"False",0.48,0.727,8,-6.671,1,0.0864,0.442,0.252,0.0812,0.631,90.009,4,0,0,0,0,0,0,0,0,0,1,1,0,32.7453309723412
40,224813,"False",0.431,0.771,8,-8.85,0,0.0582,0.00934,0.000453,0.481,0.311,142.222,4,0,0,0,0,0,0,0,0,0,1,1,0,37.7515159773404
41,291906,"False",0.659,0.712,1,-9.233,0,0.0263,0.00673,0.00128,0.17,0.857,139.678,4,0,0,0,0,0,0,0,0,0,1,1,0,36.2570885908147
39,217840,"False",0.442,0.515,4,-8.239,1,0.0385,0.753,0,0.133,0.575,169.595,4,0,0,0,0,0,0,0,0,0,1,1,0,41.3359929008309
41,59426,"False",0.733,0.297,2,-12.708,1,0.0543,0.949,1.4e-06,0.222,0.963,143.234,4,0,0,0,0,0,0,0,0,0,1,1,0,33.361569642266
40,170986,"False",0.67,0.395,11,-10.742,0,0.0277,0.632,9.52e-05,0.124,0.625,125.467,4,0,0,0,0,0,0,0,0,0,1,1,0,39.5767111165143
40,213946,"False",0.69,0.503,9,-11.697,0,0.0568,0.753,2.97e-06,0.319,0.446,100.979,4,0,0,0,0,0,0,0,0,0,1,1,0,38.9207542060498
41,212440,"False",0.589,0.797,7,-8.213,1,0.0438,0.1,9.52e-06,0.723,0.562,152.062,4,0,0,0,0,0,0,0,0,0,1,1,0,39.5596718128133
41,389297,"False",0.432,0.557,2,-9.57,1,0.0408,0.63,0.000565,0.688,0.249,79.599,4,0,0,0,0,0,0,0,0,0,1,1,0,40.9956790735725
41,160685,"False",0.565,0.831,9,-8.476,1,0.046,0.125,0,0.0992,0.839,138.301,4,0,0,0,0,0,0,0,0,0,1,1,0,39.6647943715418
40,287440,"False",0.356,0.407,4,-10.554,1,0.0246,0.524,0,0.171,0.262,86.894,4,0,0,0,0,0,0,0,0,0,1,1,0,39.1568660122392
41,210650,"False",0.332,0.769,9,-4.984,1,0.0416,0.158,1.46e-06,0.704,0.35,175.938,4,0,0,0,0,0,0,0,0,0,1,1,0,42.8308363150084
39,210349,"False",0.72,0.283,2,-11.61,0,0.0417,0.83,6.95e-05,0.111,0.437,120.033,4,0,0,0,0,0,0,0,0,0,1,1,0,37.8769545353931
40,170068,"False",0.727,0.583,9,-8.111,1,0.0499,0.0805,0,0.21,0.728,92.004,4,0,0,0,0,0,0,0,0,0,1,1,0,40.0070691394768
40,186866,"False",0.406,0.576,0,-6.057,1,0.0275,0.563,0,0.327,0.556,109.021,4,0,0,0,0,0,0,0,0,0,1,1,0,40.487393677301
38,165040,"False",0.573,0.393,4,-10.713,1,0.0268,0.789,0.000254,0.602,0.4,80.007,4,0,0,0,0,0,0,0,0,0,1,1,0,38.0505245002729
40,264440,"False",0.488,0.66,7,-7.777,0,0.0325,0.131,1.67e-06,0.962,0.385,83.605,4,0,0,0,0,0,0,0,0,0,1,1,0,40.3052676625462
40,286266,"False",0.395,0.778,2,-9.806,1,0.0483,0.00787,0,0.662,0.366,76.632,4,0,0,0,0,0,0,0,0,0,1,1,0,40.4535881090551
41,211253,"False",0.637,0.439,0,-15.998,1,0.0262,0.178,3.98e-05,0.0738,0.754,92.912,4,0,0,0,0,0,0,0,0,0,1,1,0,37.9867423872202
40,97133,"False",0.771,0.178,9,-9.699,1,0.051,0.97,0.000847,0.133,0.554,112.057,3,0,0,0,0,0,0,0,0,0,1,1,0,31.4665471307575
40,183626,"False",0.555,0.184,4,-16.305,0,0.0365,0.987,0.711,0.0975,0.259,122.737,4,0,0,0,0,0,0,0,0,0,1,1,0,26.7179883611594
38,302093,"False",0.593,0.583,5,-9.94,1,0.0429,0.00837,8.92e-05,0.225,0.96,163.819,4,0,0,0,0,0,0,0,0,0,1,1,0,35.6130090639907
38,243977,"False",0.454,0.455,2,-13.277,0,0.0703,0.731,0.00409,0.0738,0.539,106.403,4,0,0,0,0,0,0,0,0,0,1,1,0,35.5353494515808
38,231160,"False",0.691,0.455,11,-10.348,1,0.0288,0.873,0.00283,0.139,0.378,101.022,4,0,0,0,0,0,0,0,0,0,1,1,0,38.2416928565136
40,270480,"False",0.418,0.579,7,-8.883,0,0.0298,0.243,0,0.177,0.632,203.458,4,0,0,0,0,0,0,0,0,0,1,1,0,36.40565906507
39,251266,"False",0.598,0.702,5,-8.074,1,0.0483,0.796,0.000125,0.913,0.838,81.031,4,0,0,0,0,0,0,0,0,0,1,1,0,37.1824819768762
41,177322,"False",0.79,0.558,11,-5.771,1,0.0408,0.408,0.0388,0.114,0.761,96.013,4,0,0,0,0,0,0,0,0,0,1,1,0,39.549473152623
40,245146,"False",0.497,0.555,9,-11.706,1,0.0426,0.42,0,0.926,0.616,78.981,4,0,0,0,0,0,0,0,0,0,1,1,0,39.3457270807602
41,232066,"False",0.56,0.846,0,-6.816,1,0.0412,0.000647,0,0.0769,0.477,129.985,4,0,0,0,0,0,0,0,0,0,1,1,0,40.2349203167907
40,275773,"False",0.518,0.687,4,-8.679,1,0.0323,0.459,0.00069,0.424,0.798,73.686,4,0,0,0,0,0,0,0,0,0,1,1,0,40.0852189037653
39,323946,"False",0.523,0.669,0,-7.98,1,0.0559,0.694,0,0.665,0.295,105.068,4,0,0,0,0,0,0,0,0,0,1,1,0,41.1856769295551
39,257160,"False",0.674,0.675,5,-8.926,1,0.0503,0.604,0.000432,0.273,0.867,86.225,4,0,0,0,0,0,0,0,0,0,1,1,0,37.087410131831
39,191839,"False",0.273,0.678,0,-6.427,1,0.0531,0.404,7.04e-06,0.702,0.384,188.337,4,0,0,0,0,0,0,0,0,0,1,1,0,38.57788185551
41,289560,"False",0.299,0.663,7,-7.279,1,0.0409,0.0288,0,0.48,0.427,127.249,4,0,0,0,0,0,0,0,0,0,1,1,0,42.2959225821661
39,221297,"False",0.549,0.416,10,-9.398,1,0.0278,0.708,0,0.126,0.547,82.078,4,0,0,0,0,0,0,0,0,0,1,1,0,40.0542640047221
39,180933,"False",0.523,0.748,10,-10.366,1,0.119,0.678,1.42e-05,0.974,0.762,99.673,4,0,0,0,0,0,0,0,0,0,1,1,0,39.1064530283808
39,241600,"False",0.57,0.693,11,-5.234,0,0.0841,0.611,0,0.97,0.614,142.064,4,0,0,0,0,0,0,0,0,0,1,1,0,42.8734557406969
41,246600,"False",0.586,0.364,5,-12.268,1,0.0402,0.0139,0.0189,0.125,0.227,172.589,4,0,0,0,0,0,0,0,0,0,1,1,0,36.6662141222266
39,209360,"False",0.545,0.703,3,-8.1,0,0.0415,0.369,0,0.652,0.652,143.811,4,0,0,0,0,0,0,0,0,0,1,1,0,42.390161334643
40,181866,"False",0.676,0.352,11,-10.402,0,0.0367,0.208,0,0.128,0.509,111.179,3,0,0,0,0,0,0,0,0,0,1,1,0,37.9075765112117
38,204007,"False",0.302,0.293,11,-9.702,1,0.0317,0.952,0,0.114,0.146,75.007,4,0,0,0,0,0,0,0,0,0,1,1,0,33.949634171457
39,223106,"False",0.686,0.726,7,-5.925,1,0.0579,0.0231,2.22e-06,0.0566,0.711,91.997,4,0,0,0,0,0,0,0,0,0,1,1,0,39.2282784251574
39,185466,"False",0.343,0.516,9,-9.701,0,0.0444,0.392,3.56e-05,0.981,0.447,105.556,4,0,0,0,0,0,0,0,0,0,1,1,0,38.5464767687873
39,224053,"False",0.603,0.61,9,-8.633,1,0.0553,0.621,0,0.267,0.775,171.736,4,0,0,0,0,0,0,0,0,0,1,1,0,41.3521886726373
40,178373,"False",0.771,0.678,2,-10.703,1,0.291,0.735,0,0.189,0.961,90.688,4,0,0,0,0,0,0,0,0,0,1,1,0,34.9305690206104
41,158824,"False",0.705,0.868,2,-5.477,1,0.0808,0.0102,0.000638,0.799,0.355,124.032,4,0,0,0,0,0,0,0,0,0,1,1,0,41.6305655201771
39,232453,"False",0.485,0.44,9,-8.508,0,0.401,0.601,8.18e-06,0.118,0.52,128.061,5,0,0,0,0,0,0,0,0,0,1,1,0,35.1585897927075
39,218613,"False",0.539,0.436,3,-11.625,0,0.0298,0.695,0.00022,0.168,0.455,144.991,4,0,0,0,0,0,0,0,0,0,1,1,0,38.6821675107635
39,268773,"False",0.415,0.415,0,-10.38,0,0.0389,0.453,1.32e-06,0.862,0.0701,141.108,3,0,0,0,0,0,0,0,0,0,1,1,0,37.6822961450916
38,191712,"False",0.634,0.73,2,-5.648,1,0.0921,0.26,2.02e-05,0.384,0.378,124.035,4,0,0,0,0,0,0,0,0,0,1,1,0,42.5628204145448
38,130037,"False",0.521,0.461,9,-10.949,1,0.0768,0.676,0.0017,0.0605,0.705,180.341,3,0,0,0,0,0,0,0,0,0,1,1,0,35.6227162620034
39,305073,"False",0.848,0.753,5,-5.988,0,0.131,0.0136,6.53e-05,0.159,0.89,93.833,4,0,0,0,0,0,0,0,0,0,1,1,0,35.8883662989805
40,188226,"False",0.636,0.842,10,-6.249,0,0.0514,0.0349,0,0.835,0.668,149.875,4,0,0,0,0,0,0,0,0,0,1,1,0,40.6599638100787
39,187059,"False",0.429,0.698,7,-8.635,1,0.0826,0.312,1.74e-05,0.142,0.481,89.971,4,0,0,0,0,0,0,0,0,0,1,1,0,39.169549341316
40,274539,"False",0.464,0.284,7,-14.977,1,0.0307,0.778,0,0.695,0.458,147.137,4,0,0,0,0,0,0,0,0,0,1,1,0,37.2736566904773
39,201360,"False",0.632,0.593,4,-6.473,0,0.032,0.302,0.51,0.175,0.799,100.545,4,0,0,0,0,0,0,0,0,0,1,1,0,31.8406897604652
37,103413,"False",0.433,0.225,7,-12.011,1,0.0537,0.882,0.00125,0.127,0.509,87.886,3,0,0,0,0,0,0,0,0,0,1,1,0,33.2948644842669
30,432561,"False",0.602,0.722,8,-10.363,1,0.0352,0.0303,0.000208,0.299,0.469,93.014,4,0,0,0,0,0,0,0,0,1,0,0,0,39.4743474337665
59,260399,"False",0.607,0.478,7,-13.677,1,0.0354,0.0866,0.106,0.0983,0.51,95.721,4,0,0,0,0,0,0,0,0,1,0,0,0,42.028734429504
53,238760,"False",0.572,0.747,1,-9.941,0,0.0432,0.139,0.354,0.208,0.424,140.057,4,0,0,0,0,0,0,0,0,1,0,0,0,36.1436031309927
0,202703,"False",0.302,0.039,9,-19.122,0,0.0349,0.98,0.905,0.0632,0.0621,130.765,4,0,0,0,0,0,0,0,0,1,0,0,0,34.6526393579789
52,299373,"False",0.58,0.637,4,-10.281,0,0.0434,0.206,0.139,0.128,0.304,81.981,4,0,0,0,0,0,0,0,0,1,0,0,0,42.1316721703106
46,262800,"False",0.439,0.0505,2,-20.986,0,0.0305,0.95,0.927,0.17,0.206,99.992,4,0,0,0,0,0,0,0,0,1,0,0,0,31.5023698789898
52,192133,"False",0.287,0.245,0,-17.241,1,0.0381,0.982,0.923,0.0876,0.0626,150.269,3,0,0,0,0,0,0,0,0,1,0,0,0,34.0504105501291
49,291301,"False",0.287,0.145,8,-21.454,1,0.047,0.988,0.948,0.111,0.262,172.799,3,0,0,0,0,0,0,0,0,1,0,0,0,30.4065516737075
45,251213,"False",0.327,0.647,7,-9.76,1,0.0376,0.782,0.934,0.0996,0.531,165.987,4,0,0,0,0,0,0,0,0,1,0,0,0,33.7104278825093
45,226173,"False",0.623,0.723,8,-7.435,1,0.0257,0.0872,0.933,0.152,0.369,98.993,4,0,0,0,0,0,0,0,0,1,0,0,0,42.9258136360726
34,286200,"False",0.18,0.272,10,-15.516,1,0.0371,0.863,2.58e-05,0.18,0.102,171.493,4,0,0,0,0,0,0,0,0,1,0,0,0,31.5148302488084
35,447826,"False",0.292,0.00847,7,-34.663,1,0.0432,0.872,0.91,0.0986,0.108,119.415,4,0,0,0,0,0,0,0,0,1,0,0,0,35.1437000707358
31,181853,"False",0.337,0.0472,5,-21.658,1,0.034,0.993,0.886,0.0917,0.153,80.535,4,0,0,0,0,0,0,0,0,1,0,0,0,30.7868898423435
32,578760,"False",0.139,0.064,7,-21.933,1,0.038,0.984,0.894,0.169,0.059,85.488,4,0,0,0,0,0,0,0,0,1,0,0,0,25.4145361882712
50,200000,"False",0.252,0.27,0,-19.12,0,0.0324,0.975,0.917,0.118,0.224,83.947,4,0,0,0,0,0,0,0,0,1,0,0,0,33.8251365680866
33,337933,"False",0.149,0.411,11,-10.457,0,0.0349,0.864,0.0793,0.709,0.0783,181.231,5,0,0,0,0,0,0,0,0,1,0,0,0,34.7545138347864
54,303986,"False",0.402,0.525,5,-6.456,0,0.0301,0.0345,0.000287,0.134,0.31,135.104,4,0,0,0,0,0,0,0,0,1,0,0,0,44.3626884033993
52,167369,"False",0.38,0.126,4,-22.635,1,0.0331,0.862,0.565,0.38,0.0353,104.917,4,0,0,0,0,0,0,0,0,1,0,0,0,32.3390707186221
45,387428,"False",0.307,0.0253,9,-23.873,0,0.0449,0.991,0.932,0.106,0.0803,65.502,4,0,0,0,0,0,0,0,0,1,0,0,0,30.1038957295232
54,175040,"False",0.115,0.328,7,-11.154,0,0.0416,0.911,0.771,0.101,0.0611,51.096,4,0,0,0,0,0,0,0,0,1,0,0,0,35.0149066295397
58,214786,"False",0.226,0.303,0,-10.866,0,0.0374,0.897,0.878,0.162,0.094,66.727,4,0,0,0,0,0,0,0,0,1,0,0,0,32.0417147102064
43,466733,"False",0.422,0.716,4,-10.699,0,0.066,0.392,0.000332,0.965,0.501,167.956,1,0,0,0,0,0,0,0,0,1,0,0,0,38.0780071976358
29,413383,"False",0.469,0.149,1,-23.247,1,0.0422,0.964,0.189,0.353,0.195,105.337,4,0,0,0,0,0,0,0,0,1,0,0,0,27.2259824327464
32,288200,"False",0.739,0.417,4,-13.345,1,0.031,0.276,0.0268,0.108,0.279,115.197,4,0,0,0,0,0,0,0,0,1,0,0,0,42.9562231431197
37,508000,"False",0.207,0.0725,3,-20.593,1,0.0397,0.99,0.287,0.0887,0.23,87.168,3,0,0,0,0,0,0,0,0,1,0,0,0,26.2957886660665
48,185440,"False",0.427,0.219,2,-17.783,0,0.0315,0.841,0.915,0.263,0.038,116.484,4,0,0,0,0,0,0,0,0,1,0,0,0,34.301566405787
52,103426,"False",0.323,0.319,9,-15.153,0,0.0552,0.987,0.896,0.104,0.12,132.413,3,0,0,0,0,0,0,0,0,1,0,0,0,36.4178609669598
46,372121,"False",0.573,0.623,0,-10.684,0,0.0283,0.603,0.804,0.175,0.227,99.994,4,0,0,0,0,0,0,0,0,1,0,0,0,37.0464223360855
27,181720,"False",0.137,0.0649,7,-19.028,0,0.035,0.933,0.935,0.115,0.0502,79.42,3,0,0,0,0,0,0,0,0,1,0,0,0,31.980475886067
28,108093,"False",0.572,0.00282,2,-22.044,0,0.152,0.994,0.544,0.103,0.607,130.71,4,0,0,0,0,0,0,0,0,1,0,0,0,34.6298233177992
27,438893,"False",0.402,0.0752,3,-22.884,1,0.0461,0.973,0.921,0.642,0.0849,95.505,4,0,0,0,0,0,0,0,0,1,0,0,0,24.9061279006357
27,168631,"False",0.322,0.295,8,-15.469,1,0.0325,0.954,0.857,0.0991,0.68,68.733,4,0,0,0,0,0,0,0,0,1,0,0,0,32.8694122365099
25,254003,"False",0.279,0.0299,4,-23.198,1,0.0435,0.991,0.939,0.0981,0.0541,96.742,3,0,0,0,0,0,0,0,0,1,0,0,0,32.7171586224034
42,300026,"False",0.458,0.683,7,-9.823,0,0.0319,0.0793,0.0252,0.137,0.15,99.009,4,0,0,0,0,0,0,0,0,1,0,0,0,42.1179433214791
50,216973,"False",0.261,0.118,0,-21.228,1,0.0418,0.969,0.913,0.0911,0.0528,71.055,3,0,0,0,0,0,0,0,0,1,0,0,0,33.9278154789472
38,291133,"False",0.251,0.39,2,-10.578,0,0.0307,0.882,0.143,0.932,0.0567,83.813,4,0,0,0,0,0,0,0,0,1,0,0,0,35.4354546768438
26,827760,"False",0.409,0.0768,7,-28.549,1,0.0384,0.991,0.774,0.549,0.0352,106.079,3,0,0,0,0,0,0,0,0,1,0,0,0,27.4186654574995
26,557320,"False",0.157,0.0497,2,-23.972,1,0.0356,0.987,0.91,0.0824,0.194,69.545,4,0,0,0,0,0,0,0,0,1,0,0,0,27.803481123707
27,170066,"False",0.306,0.0679,11,-16.929,1,0.0342,0.895,0.673,0.119,0.103,83.107,4,0,0,0,0,0,0,0,0,1,0,0,0,33.3363693785432
26,368615,"False",0.275,0.079,7,-26.437,0,0.0346,0.968,0.425,0.64,0.127,77.933,5,0,0,0,0,0,0,0,0,1,0,0,0,28.0112180110175
26,887836,"False",0.172,0.0726,4,-26.204,1,0.0415,0.901,0.432,0.886,0.0381,116.622,4,0,0,0,0,0,0,0,0,1,0,0,0,24.5532339251756
27,415880,"False",0.181,0.155,5,-17.426,1,0.0344,0.749,0.742,0.254,0.0557,84.709,3,0,0,0,0,0,0,0,0,1,0,0,0,27.7258912243139
25,263879,"False",0.496,0.0566,9,-26.831,0,0.0394,0.985,0.899,0.105,0.182,120.139,4,0,0,0,0,0,0,0,0,1,0,0,0,38.6793302482731
26,334600,"False",0.324,0.0785,7,-19.839,1,0.0315,0.938,0.944,0.19,0.0963,79.07,4,0,0,0,0,0,0,0,0,1,0,0,0,27.0517933976651
42,94693,"False",0.23,0.115,9,-23.212,1,0.0384,0.667,0.71,0.108,0.229,136.28,4,0,0,0,0,0,0,0,0,1,0,0,0,34.9959313033363
39,321133,"False",0.127,0.204,11,-14.33,0,0.042,0.968,0.455,0.243,0.0397,84.345,3,0,0,0,0,0,0,0,0,1,0,0,0,27.3901083835189
26,279357,"False",0.131,0.147,4,-20.713,1,0.0409,0.94,0.974,0.0672,0.0399,90.721,4,0,0,0,0,0,0,0,0,1,0,0,0,30.0561792458873
25,239453,"False",0.36,0.0281,2,-27.313,0,0.0455,0.993,0.059,0.114,0.0768,140.779,4,0,0,0,0,0,0,0,0,1,0,0,0,30.4946814980686
53,478520,"False",0.184,0.0878,2,-20.655,0,0.0461,0.894,0.51,0.103,0.0374,64.248,4,0,0,0,0,0,0,0,0,1,0,0,0,30.646509383601
26,292973,"False",0.618,0.599,10,-9.47,1,0.0228,0.0231,0.128,0.0923,0.235,103.076,4,0,0,0,0,0,0,0,0,1,0,0,0,43.934977798407
25,242973,"False",0.106,0.214,3,-16.524,1,0.0423,0.903,0.694,0.11,0.0379,83.121,3,0,0,0,0,0,0,0,0,1,0,0,0,31.2815408340956
25,332972,"False",0.31,0.186,4,-26.223,0,0.0556,0.851,0.79,0.832,0.124,124.875,3,0,0,0,0,0,0,0,0,1,0,0,0,25.7873828275206
