"track_id","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre",".pred"
"2GHD6eBLzyupwqjvmYWrGZ",57,255937,"False",0.554,0.844,2,-6.7,1,0.0471,0.000591,0.874,0.855,0.0324,127.944,4,"progressive-house",38.9588295527485
"12zekfTE19F1o8kPAKieSa",0,189843,"False",0.551,0.958,7,-4.764,1,0.0395,0.00159,0.00563,0.328,0.366,124.993,4,"progressive-house",38.1663968405897
"6lBQ0SMCrJ7zy1LSCuXqwV",54,211889,"False",0.504,0.847,7,-6.81,0,0.0442,0.00434,0,0.816,0.28,127.854,4,"progressive-house",45.2268043243746
"4Ko0kuCmsJW0HMKkQM7Xw8",62,203288,"False",0.678,0.807,9,-5.965,1,0.0383,0.00155,0.00284,0.292,0.271,126.024,4,"progressive-house",43.2272586247756
"6JYbfA8kwEAQesToLmP34V",47,174315,"False",0.515,0.719,11,-4.825,1,0.0349,0.0138,0,0.186,0.319,95.035,4,"progressive-house",51.7202763597387
"7FliZx9wTDb0U1tPfS7AuX",45,251428,"False",0.829,0.664,7,-4.191,1,0.0435,0.169,0.000927,0.262,0.432,126.017,4,"progressive-house",51.6733700342193
"2YNVpj4AfBb3HN1QTqEcVB",57,189579,"False",0.628,0.817,4,-4.223,1,0.0287,0.242,1.31e-05,0.262,0.539,119.041,4,"progressive-house",49.5485489024576
"7102UhVPxGoYGNE2w3duPh",49,183750,"False",0.694,0.9,5,-5.245,1,0.0456,0.0989,0.946,0.473,0.293,127.997,4,"progressive-house",44.5830856556925
"1nufXiTCTTAeJfO9hLHvO8",58,170079,"False",0.55,0.899,5,-3.284,0,0.0458,0.0113,9.65e-05,0.137,0.408,125.85,4,"progressive-house",49.4728978772148
"4mrAArfFEIqpH6myouJb03",61,186666,"False",0.643,0.762,7,-4.003,0,0.0373,0.0525,0,0.345,0.399,125.947,4,"progressive-house",51.6331150210859
"31oMgUpAn5VNb3mXshUM8m",58,166774,"False",0.624,0.871,7,-6.307,0,0.0632,0.0479,0.00445,0.461,0.219,128.046,4,"progressive-house",47.1933891281586
"5Uj0VnayJKOuP9GmmDPNOx",54,198583,"False",0.678,0.967,0,-5.296,1,0.089,0.00596,0.73,0.0694,0.31,138.019,3,"progressive-house",42.5108705739091
"2WW3PfGHh0aA2xCAyK6X1J",51,248447,"False",0.502,0.756,7,-6.118,0,0.0363,0.00429,0.769,0.377,0.062,128.125,4,"progressive-house",44.5479166198114
"5K3NDUPkLe46b5DRMt2RNJ",49,175000,"False",0.6,0.947,6,-1.84,0,0.163,0.0395,0,0.1,0.347,126.045,4,"progressive-house",46.2207503915624
"5RKsoE1qmI1V9biblZwaga",28,170666,"False",0.707,0.913,9,-4.329,0,0.0346,0.0874,0.0671,0.113,0.709,135.022,4,"progressive-house",45.8617143493234
"24tVqMiAtv8jmpNPhBEsDY",52,192631,"False",0.495,0.831,5,-5.812,0,0.0319,0.021,4.79e-05,0.495,0.414,128.064,5,"progressive-house",48.5462423191513
"5f6nlDTGRzH9zR7vHIxlp7",53,151967,"False",0.758,0.645,2,-5.841,0,0.0435,0.331,0,0.13,0.394,121.94,4,"progressive-house",51.0376028882349
"229MM2St7SnW43nT8ADlG8",52,156631,"False",0.534,0.957,1,-4.025,1,0.0455,8.05e-05,0.758,0.266,0.52,95.046,4,"progressive-house",38.7340069999339
"2sUkEAXJBIvh9EvuuOOKuW",57,232245,"False",0.594,0.92,10,-6.399,0,0.0509,0.035,0.0358,0.22,0.0356,121.97,4,"progressive-house",40.3098493181545
"5ZxQnpILGtZ0KwiKakA9lD",56,213164,"False",0.545,0.709,8,-5.662,0,0.0428,0.0214,0,0.141,0.559,125.004,4,"progressive-house",49.4627942964148
"73RTbo2nzGjuhuAPqj3AgB",56,158602,"False",0.618,0.767,5,-5.024,1,0.0491,0.00564,0,0.147,0.239,124.067,4,"progressive-house",50.3909482320357
"3ZbJMlEL4Kcme0ONRO7Slx",52,194533,"False",0.491,0.617,4,-4.545,0,0.147,0.0974,0,0.27,0.17,126.816,5,"progressive-house",48.1606814011798
"5AEs83CYoPApEjYEJGbTuJ",63,158554,"False",0.64,0.94,5,-2.976,0,0.0795,0.00528,0.000484,0.357,0.243,127.995,4,"progressive-house",47.3954722053064
"1gwwNLcYQRnzvkBhwDjUX3",53,174545,"False",0.691,0.883,11,-1.326,0,0.0488,0.318,2.45e-05,0.0742,0.606,109.982,4,"progressive-house",48.0545623290484
"0uTkVCAf8PxMo8NJ3tFYzH",59,207540,"False",0.681,0.935,0,-6.392,0,0.0417,0.571,0.458,0.108,0.0584,121.999,4,"progressive-house",45.7459245374771
"2hcqLu8Hhu2yJd5h4T4WDf",53,152414,"True",0.819,0.814,10,-3.44,0,0.0382,0.00033,0.328,0.0644,0.464,125.965,4,"progressive-house",42.3141990134121
"67L3nt0J93uZ069m3oheLh",46,170400,"False",0.627,0.933,0,-3.951,1,0.0803,0.00239,0.264,0.126,0.449,150.035,4,"progressive-house",44.2301277762767
"23tSVCziOnXVAyayQt0Bi7",67,184836,"False",0.747,0.855,4,-7.27,1,0.0341,0.24,0.807,0.111,0.219,130.038,4,"progressive-house",47.6006190646578
"7tSO7DrrYpiMXX3zM4b3oM",57,200991,"False",0.49,0.811,1,-2.524,0,0.044,0.0896,0,0.0898,0.547,125.965,4,"progressive-house",50.0873858549091
"2kQvw0jH3JKKWVBccDPK9Y",51,210434,"False",0.484,0.93,10,-4.46,0,0.0487,0.0443,0.487,0.166,0.128,138.079,4,"progressive-house",45.7682998485014
"2WyKvnMEF9H8CKHvmAXSm3",51,173142,"False",0.488,0.99,8,-2.718,1,0.0574,0.000144,0.0453,0.389,0.221,139.994,4,"progressive-house",41.9147854913199
"6kwH41LJ6hfxlGn2c4oh6Y",49,246760,"False",0.567,0.703,10,-2.08,0,0.0311,0.00114,0.921,0.101,0.309,142.019,4,"progressive-house",41.2829062171544
"1I7OOfvmTiu1qfdEMZcFnM",59,209025,"False",0.592,0.719,0,-5.277,0,0.0368,0.0224,3.13e-05,0.0856,0.171,119.968,4,"progressive-house",51.4954578835535
"6lDWtYf106yyTHH1egFSAg",50,138181,"False",0.554,0.93,1,-4.542,1,0.0412,9.5e-05,0.672,0.135,0.516,132.14,4,"progressive-house",40.1013492722561
"0fWJG4fB5xWnpA7FWF6PXd",57,163636,"False",0.663,0.916,3,-3.825,0,0.0546,0.00262,0.0232,0.166,0.307,132.008,4,"progressive-house",43.7271014401454
"5w7sO0tWXMmctwKnJZu24v",59,198703,"False",0.87,0.532,7,-7.101,0,0.0951,0.127,8.65e-05,0.112,0.358,121.986,4,"progressive-house",48.7837230343719
"3SYO8wU4bEgIYt7AeGRIwG",51,217000,"False",0.674,0.894,1,-6.386,1,0.0341,0.0013,0.915,0.165,0.141,119.962,4,"progressive-house",44.6953773386869
"2tIv3DITNBTTayAM6Rewqi",47,563303,"False",0.606,0.553,3,-9.637,0,0.0395,0.178,0.892,0.087,0.0354,124.011,4,"progressive-house",41.0263725828058
"5WFQTIyl0Z9onzKapXcrXS",51,165000,"False",0.727,0.725,0,-6.198,1,0.203,0.0624,0,0.1,0.468,119.965,4,"progressive-house",45.2604682756209
"6lQzNJLgIn4uEK4NUMUcjv",54,246944,"False",0.701,0.802,10,-7.887,0,0.0407,0.00221,0.396,0.0887,0.154,123.008,4,"progressive-house",42.4892475549968
"4UutBLYMby6whu2bMYh9Oa",60,162461,"False",0.591,0.931,3,-2.867,1,0.0969,0.00763,0.000216,0.153,0.17,129.975,4,"progressive-house",45.3844974230168
"1ICPREUY4yMNeFEgbNh7D5",52,213333,"False",0.72,0.781,6,-4.975,0,0.0569,0.0171,1.78e-06,0.215,0.349,126.004,4,"progressive-house",51.2979257605349
"77eYKxdR0CDNZPhvbHxdUf",54,196874,"False",0.602,0.965,10,-0.959,1,0.074,0.000269,0.00202,0.0859,0.215,128.14,4,"progressive-house",45.5823000259436
"3wSrPtJpnGaUC2hOmJy0BV",59,189826,"False",0.333,0.985,5,-2.843,0,0.0563,0.0326,0.769,0.226,0.393,135.24,4,"progressive-house",38.0852888352589
"3d2580DKGk2tH3XrTFiRZf",47,206956,"False",0.466,0.975,7,-4.731,0,0.0739,0.00909,0.91,0.0959,0.0627,137.984,4,"progressive-house",41.468597137143
"3nDEjp2MvXJuqtUsv8GuyQ",65,201330,"False",0.387,0.906,11,-5.353,0,0.0781,0.0463,5.07e-05,0.398,0.334,143.039,4,"progressive-house",43.2064205504848
"7EkEG47RFRjxbpSafL0Ufp",0,382187,"False",0.748,0.939,8,-5.23,1,0.0472,0.0607,0.31,0.0891,0.398,126.984,4,"progressive-house",26.7500974886101
"5AzZAB5IC268xVxLVmVcaM",26,223477,"False",0.466,0.968,3,-3.555,0,0.181,0.0401,0.37,0.0722,0.088,130.01,4,"progressive-house",41.7958718202598
"2tOVPOp7vjoq2nonNFQJO6",42,171693,"False",0.624,0.984,2,-3.496,1,0.0639,0.00354,0.33,0.2,0.0598,128.092,4,"progressive-house",44.8009503914064
"4Ir2UxDlAm01qmv3eSZYlP",52,206601,"False",0.469,0.673,5,-8.943,0,0.0439,0.0405,0.44,0.129,0.236,113.999,4,"progressive-house",44.0050946261463
"0iGHKQrXFK5ciq1BXYoDnR",53,220309,"False",0.613,0.551,5,-11.299,0,0.0298,0.0641,0.388,0.115,0.165,122.972,4,"progressive-house",47.5022006548504
"2CFGJOKqK7pOdGN4Ujg0Ea",45,332250,"False",0.626,0.697,10,-8.689,0,0.0398,0.0849,0.58,0.111,0.0537,119.961,4,"progressive-house",44.5768030439344
"2ZVWUbzdQ2ImZrREws8ZpK",57,135233,"False",0.555,0.827,0,-5.582,0,0.0405,0.0157,0.000691,0.0656,0.0778,122.948,4,"progressive-house",47.5561740849454
"7K8B2mdPHwZKhyShkl55Bh",58,160312,"False",0.704,0.714,0,-5.339,1,0.0855,0.111,0.000122,0.16,0.284,128.084,3,"progressive-house",48.6954193360354
"2hrlDOytJk8qOIXi9l6O5e",56,187225,"False",0.599,0.903,1,-4.557,1,0.0561,0.0673,0.804,0.226,0.0362,132.013,4,"progressive-house",43.9052757012385
"31DsZ9tyytV1rNCZ33yG0D",56,202530,"False",0.591,0.753,11,-4.946,1,0.0403,0.113,0,0.0627,0.528,128.009,4,"progressive-house",49.9941478163816
"27YD36FUikKxbp3bKSiKGZ",56,297782,"False",0.422,0.677,11,-5.76,1,0.0365,0.251,3.55e-06,0.16,0.146,150.131,4,"progressive-house",49.0943756977632
"3iLzyDMXB7QXX2RjtmJFOn",48,279384,"False",0.682,0.698,0,-5.679,1,0.0335,0.0087,0.834,0.237,0.257,128.059,4,"progressive-house",42.462539707579
"177jHmS4lU3rQ0ChQgnJNg",57,183363,"False",0.669,0.856,0,-6.673,1,0.12,0.0134,0.199,0.274,0.335,124.041,4,"progressive-house",45.6821739273285
"7gWSWDBriMK7YKefAe4NMP",55,206460,"True",0.736,0.929,7,-5.89,0,0.0674,0.00237,1.11e-05,0.402,0.658,125.03,4,"progressive-house",42.6127522778287
"4YT2CvoawmCGIHkMccm6qk",51,179903,"True",0.508,0.915,9,-3.396,0,0.0689,0.005,0.336,0.0892,0.171,114.644,5,"progressive-house",44.5375063033443
"55nMnifaQWKe3f9cbwOXwx",53,255238,"False",0.69,0.78,5,-4.446,0,0.0594,0.00733,0.00183,0.0729,0.238,126.07,4,"progressive-house",48.3398034256545
"23YAweZPLgWqOTJdpvSv1O",59,191250,"False",0.718,0.813,9,-3.963,1,0.0506,0.0854,0.00146,0.149,0.234,128.013,4,"progressive-house",49.117287682632
"6ijzJSBiode40s1NIJ6gqf",32,161400,"False",0.571,0.763,9,-6.66,1,0.05,0.0421,0,0.394,0.21,99.955,4,"progressive-house",48.7916665374794
"76Vvmk6PXTw9WOt2ghhBoB",48,163333,"False",0.574,0.911,11,-2.832,1,0.075,0.0541,3.34e-06,0.758,0.648,126.019,4,"progressive-house",46.1902277845199
"7wxeGWvf8HNuUeK4k06mOr",50,206250,"False",0.455,0.953,6,-3.784,0,0.0895,0.00988,0.329,0.247,0.243,127.284,4,"progressive-house",41.36614278758
"5Hfi7ZlAERXAvqmXUrVYa2",39,188250,"False",0.55,0.794,9,-6.707,0,0.0856,0.101,2.74e-05,0.418,0.476,159.923,4,"progressive-house",48.1148162461235
"4yqRW7Ovd47DcgfuWXzEGR",53,218000,"False",0.637,0.875,4,-5.933,0,0.0345,0.0051,0.0947,0.411,0.347,119.984,4,"progressive-house",44.2935133214912
"6lLHhKjeqWWNa0hTbJN98R",41,160004,"False",0.763,0.657,11,-5.404,0,0.0429,0.00206,0.00817,0.163,0.305,128.048,4,"progressive-house",46.5394224513467
"1usJccQJFr2f9HaIRQB4AL",46,171098,"False",0.665,0.972,9,-3.674,0,0.0588,0.0153,0.344,0.0908,0.165,127.999,4,"progressive-house",46.6973954292268
"4et8IPRZc7pY3tND8NjSGy",52,189697,"False",0.622,0.937,1,-7.037,0,0.0392,0.00182,0.844,0.214,0.0888,124.004,4,"progressive-house",42.5699612964427
"5PLfjUnpV6eFXymcsXwa37",55,184611,"False",0.737,0.707,0,-6.979,1,0.0369,0.00272,0.447,0.283,0.0608,118.979,4,"progressive-house",44.3742673225911
"3bTjVR73jjv8ifAYbpohUe",50,175714,"False",0.56,0.978,1,-4.538,0,0.0824,0.0173,0.674,0.286,0.553,126.029,4,"progressive-house",43.234945225072
"3FpwEUCh753Vv5u4rrmn4K",49,217178,"True",0.494,0.823,6,-3.877,1,0.0813,0.025,0.00101,0.209,0.291,128.037,4,"progressive-house",49.5176577414578
"21te7Pz3VowOuFho1nfdR0",52,191000,"False",0.634,0.771,7,-7.727,1,0.0394,0.00855,0,0.29,0.575,121.984,4,"progressive-house",45.0788817760183
"7d1GOp9B1tcl9Z31eF1nkI",3,207096,"False",0.65,0.966,8,-5.166,1,0.0525,0.0114,0.68,0.109,0.603,124.003,4,"progressive-house",41.6521453646245
"7mnKyGfRTHjZo9fYpb9WeX",10,256467,"False",0.569,0.915,10,-6.231,0,0.0422,0.000307,0.023,0.625,0.242,128.073,4,"progressive-house",36.6650114987834
"76yOifDfvrq9NruvjGfQsL",30,127826,"False",0.689,0.705,4,-5.357,1,0.0462,0.0872,0,0.124,0.27,115.231,4,"progressive-house",50.1298809467261
"5RQmbhnkrt6llPrxqRsym4",55,186480,"False",0.641,0.895,1,-3.76,0,0.168,0.0256,0.000299,0.292,0.397,125.031,4,"progressive-house",48.3422800635904
"4kJWtxDDNb9oAk3h7sX3N4",45,634151,"False",0.436,0.524,8,-7.754,0,0.038,0.00947,0.901,0.114,0.0365,128.02,4,"progressive-house",36.5759215925356
"7aAWrDRy3T52A95bDNfdlO",45,192197,"False",0.668,0.726,9,-4.922,0,0.0537,0.0357,1.55e-06,0.232,0.684,127.97,4,"progressive-house",49.7737182549184
"44fFj5FWWuFseMDEvToXCn",55,168387,"False",0.592,0.873,2,-6.981,0,0.0352,0.00159,0.0588,0.112,0.103,123.969,4,"progressive-house",43.5738563336713
"7zIWzMjIQGMqg0fal19JBo",58,166935,"False",0.768,0.812,0,-5.363,0,0.0369,0.223,0.00114,0.0676,0.814,124.024,4,"progressive-house",48.5767194147224
"2cE7I6BIi2GaVi5y0YYd5F",54,165120,"False",0.688,0.852,11,-4.73,0,0.0332,0.464,1.49e-06,0.147,0.519,124.969,4,"progressive-house",49.2175559385952
"569BGSWQapYD8Niuy67Cal",48,229859,"False",0.558,0.976,1,-3.906,0,0.125,0.00316,0.38,0.166,0.301,142.003,4,"progressive-house",43.1457874786936
"4iXrQIlznrCBiSl7aJb1Uu",31,152142,"False",0.724,0.593,9,-7.741,1,0.0561,0.396,1.39e-06,0.0927,0.455,139.896,4,"progressive-house",49.2012827617059
"7qDV8EUMjj5sJdholWKUqk",48,159047,"False",0.61,0.907,2,-5.224,1,0.154,0.0207,3.82e-05,0.165,0.515,126.235,4,"progressive-house",46.0839826053017
"07S3usd2tpeJfdog8LLnfS",35,176129,"False",0.729,0.588,0,-9.229,0,0.0504,0.206,0.11,0.131,0.235,123.991,4,"progressive-house",47.4946006064907
"7EdxI2Yro4AW2HH3akwqms",47,209765,"False",0.552,0.742,6,-6.122,0,0.0683,0.015,0.0124,0.639,0.274,128.076,4,"progressive-house",47.5450068566726
"4OYjGjhZ03yVekGUr1AUrQ",56,156542,"False",0.704,0.865,5,-4.286,1,0.0828,0.243,2.03e-06,0.591,0.422,125.955,4,"progressive-house",48.9667640779196
"4MyPLcBTpqfXZJKcUhMXOg",62,169523,"False",0.554,0.93,5,-4.646,0,0.0768,0.0024,0.535,0.4,0.431,126.015,4,"progressive-house",43.3290759531471
"2qXvtfBUJiCGuWVGAqtWcP",26,222187,"False",0.494,0.639,1,-6.276,0,0.0324,0.00544,0,0.143,0.235,127.997,4,"progressive-house",49.4795256462294
"2isunnayB7fJUBhTLnbGYi",35,377146,"False",0.561,0.901,5,-9.347,1,0.0356,0.00189,0.906,0.0905,0.144,124.011,4,"progressive-house",38.0342693905653
"0i2epTUkxC5NLi7oKtUzC9",26,153442,"False",0.703,0.776,7,-4.956,0,0.0321,0.0184,0.216,0.114,0.209,121.948,4,"progressive-house",49.5878488520556
"0wUxh6XMc698xPCfgBaPRV",49,193399,"False",0.532,0.639,5,-7.419,0,0.0388,0.0507,0.00131,0.106,0.198,105,4,"progressive-house",48.9461537518083
"2B2vTMJ6vcsHAsbkcSWJRR",50,234000,"False",0.61,0.827,5,-7.78,1,0.0341,0.00841,0.764,0.0719,0.267,120.014,4,"progressive-house",45.9992479603885
"5hvoedbyY9mLFsaxxP5oi7",53,184697,"False",0.643,0.817,4,-3.506,0,0.0472,0.0164,0.00239,0.126,0.381,128.119,4,"progressive-house",50.7950019464235
"039VxfSo5FErqE65169VZL",58,152131,"False",0.701,0.802,2,-4.771,1,0.0451,0.00059,0.819,0.332,0.365,124.025,4,"progressive-house",40.0301588119202
"6G7zxqKAXgLtjQS7FZeCxI",52,189524,"False",0.312,0.937,8,-3.994,0,0.0504,0.00301,0.182,0.288,0.257,137.993,4,"progressive-house",39.4043922447324
"40MXr7BMh3ShPf2b9giSRt",54,436721,"False",0.681,0.915,0,-7.549,0,0.0423,0.00102,0.413,0.0731,0.109,121.996,4,"progressive-house",33.3847138720397
"5aprEINVTgXGT3avmHyxSW",1,268800,"False",0.692,0.795,7,-7.356,1,0.0325,0.000633,0.674,0.0997,0.0363,124.989,4,"progressive-house",41.8694549581333
"0poEFjyV2iHKtxjdWFwjmS",49,166413,"False",0.593,0.877,0,-3.825,0,0.0677,0.123,0,0.503,0.635,123.76,4,"progressive-house",45.7703558936669
"2WIwmd809qDTOn4UJgDnNi",61,184846,"False",0.654,0.856,5,-4.197,1,0.0586,0.517,0,0.128,0.574,129.928,4,"progressive-house",48.0585062510087
"0dfy8LYDzGRC2TMMde0vex",48,215624,"False",0.648,0.78,1,-6.065,0,0.041,0.035,4.31e-05,0.182,0.307,128.004,4,"progressive-house",47.3832484251115
"4pBykn8eWxl3O9JvIHZXj4",50,217391,"False",0.643,0.957,1,-5.026,1,0.0892,0.0565,0.841,0.0763,0.281,138.073,4,"progressive-house",43.6300857604066
"2eotSKVADMMV6qaY15qDOd",48,204772,"False",0.573,0.95,9,-5.167,1,0.0666,0.00289,0.00119,0.299,0.153,128.013,4,"progressive-house",44.4149135506417
"0KU8W0lHfsNlH7lfV1dz29",56,233619,"False",0.521,0.927,10,-4.63,1,0.036,0.00307,0.0138,0.125,0.0429,128.05,4,"progressive-house",41.4762149691773
"5zXyoTtfe1YRXWeilcPcaJ",50,210000,"False",0.628,0.769,8,-9.046,1,0.0326,0.00676,0.546,0.0632,0.192,120.003,4,"progressive-house",45.9677590086414
"4GT1NVYkxsN3grh7zclyLa",60,197142,"False",0.607,0.883,11,-6.75,1,0.0519,0.000438,0.426,0.368,0.036,126.023,4,"progressive-house",40.8779742950503
"6S8hzeDFZmsJbQCO3w97Zz",56,83736,"False",0.718,0.88,11,-6.137,0,0.0351,0.0245,0.00386,0.263,0.927,126.002,4,"progressive-house",46.1880798980159
"4vkYp7G6zyr146FlLH1z1R",34,293726,"False",0.652,0.924,11,-8.993,0,0.0384,0.00723,0.647,0.0666,0.132,125.246,4,"progressive-house",40.3983084750186
"6HnC8UJ9WqKUwx3dcha5Md",38,202622,"False",0.647,0.839,5,-6.864,0,0.0395,4.99e-05,0.499,0.202,0.191,122.04,4,"progressive-house",37.7067732703434
"0cge96qsW6ifXppeiiRIGd",47,194285,"False",0.775,0.723,0,-4.095,1,0.0468,0.282,0.000371,0.126,0.756,104.991,4,"progressive-house",48.925336523032
"4zhG9ruZL1Kj64X5zLiCcO",49,242812,"False",0.67,0.926,1,-6.866,0,0.165,0.00201,0.704,0.139,0.0476,131.994,4,"progressive-house",40.3952231000259
"4pD9SWYlUlzj47sUkWtAxp",57,163236,"False",0.715,0.87,3,-3.303,1,0.0494,0.00975,0.0927,0.0829,0.305,125.008,4,"progressive-house",48.3298238661217
"4O799OM270z43L7pKzNqrt",53,280990,"False",0.587,0.906,11,-4.655,0,0.0419,0.000212,0.944,0.104,0.184,127.98,4,"progressive-house",39.8886628085983
"22Gd0aeeTTa5E81i5bJ3FB",48,220644,"False",0.561,0.856,0,-5.836,0,0.0403,0.0907,0.0844,0.17,0.113,124.093,4,"progressive-house",46.4824856907957
"0GRoERSBBky3YgdKW2w2Vc",55,184026,"False",0.654,0.874,6,-3.885,1,0.0543,0.169,1.77e-06,0.134,0.542,119.85,4,"progressive-house",49.8749648762023
"6ByN6v7D5YUogv622VMGrk",54,275828,"False",0.45,0.817,5,-6.488,0,0.212,0.0493,0.0432,0.168,0.0958,123.934,4,"progressive-house",41.1957680008159
"5XFf7KH7vlpUck2XNHH3oY",54,183750,"False",0.65,0.989,1,-3.693,1,0.0551,0.000366,0.824,0.309,0.207,128.026,4,"progressive-house",42.9165042510436
"4Ukfz6oCzkU5OlA7px1Ase",33,320625,"False",0.549,0.937,7,-7.872,1,0.0829,0.000274,0.919,0.129,0.301,128.034,4,"progressive-house",27.9926570333123
"6mFkJmJqdDVQ1REhVfGgd1",77,334743,"False",0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,4,"psych-rock",46.8138245544332
"5HNCy40Ni5BZJFw1TKzRsC",74,382296,"False",0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,4,"psych-rock",48.3512219794836
"0H0NjRO6P3UAiMU5kJtKoW",5,173040,"False",0.524,0.487,6,-7.525,0,0.0299,0.253,0,0.0579,0.482,117.108,4,"psych-rock",44.3663264235349
"4gMgiXfqyzZLMhsksGmbQV",76,238746,"False",0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,4,"psych-rock",45.1613980550993
"2ool4lj9DOLJpvdHMFMj4x",0,120226,"False",0.551,0.424,6,-10.73,1,0.0353,0.637,0,0.165,0.925,131.746,4,"psych-rock",48.4304853703954
"0pNeVovbiZHkulpGeOx1Gj",72,182293,"False",0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,4,"psych-rock",46.2639286752706
"4pbG9SUmWIvsROVLF0zF9s",72,145746,"False",0.49,0.715,7,-5.549,1,0.0476,0.386,0,0.311,0.866,130.726,4,"psych-rock",47.9416589826115
"2aoo2jlRnM3A0NyLQqMN2f",77,240800,"False",0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,4,"psych-rock",48.9786252302489
"0cKk8BKEi7zXbdrYdyqBP5",71,221426,"False",0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,4,"psych-rock",46.632247678129
"6S3JlDAGk3uu3NtZbPnuhS",67,217346,"False",0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,4,"psych-rock",52.9227900689153
"1H7gMYGykdtwZOV6s1N0by",70,124693,"False",0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,3,"psych-rock",47.3101926999606
"5ZBeML7Lf3FMEVviTyvi8l",75,155226,"False",0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,4,"psych-rock",43.0461889252043
"1YsAj4ybnMC11VoTg7k6s5",0,236866,"False",0.359,0.927,4,-4.906,0,0.0676,2.68e-05,0.00843,0.0947,0.316,154.071,4,"psych-rock",22.4197945473282
"3XmIlmYem8DGp7aorcpBay",0,212080,"False",0.671,0.801,10,-3.366,1,0.0322,0.247,0,0.328,0.473,127.994,4,"psych-rock",34.4960589879619
"5Jq8ISsgnm2mPRqJi1swaZ",1,216693,"False",0.468,0.81,9,-8.33,1,0.0724,0.00169,0.0314,0.567,0.464,145.589,4,"psych-rock",26.2291036186306
"4uGIJG1jYFonGc4LGp5uQL",70,174840,"False",0.504,0.578,4,-9.302,1,0.031,0.408,0,0.321,0.654,132.411,4,"psych-rock",51.4140460722363
"3ieDOGcOqVxScs2VZBzidt",63,292080,"False",0.442,0.56,0,-13.681,1,0.0361,0.252,0.0322,0.151,0.475,166.585,4,"psych-rock",45.0183483616631
"3Am0IbOxmvlSXro7N5iSfZ",69,247320,"False",0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,4,"psych-rock",46.7511743259818
"2kkvB3RNRzwjFdGhaUA0tz",74,423840,"False",0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,"psych-rock",46.1416715504627
"25yQPHgC35WNnnOUqFhgVR",68,208466,"False",0.311,0.325,2,-9.042,1,0.0283,0.0469,0,0.139,0.668,65.09,1,"psych-rock",43.5993024956698
"1Q5kgpp4pmyGqPwNBzkSrw",71,243826,"False",0.623,0.633,9,-8.212,1,0.0304,0.336,4.6e-05,0.147,0.895,121.119,4,"psych-rock",44.8165791109126
"26g90nfKw79y5ZcRRqHLCz",43,181973,"False",0.629,0.521,6,-9.27,1,0.0378,0.285,0,0.125,0.615,124.178,4,"psych-rock",48.1834516085194
"6ToM0uwxtPKo9CMpbPGYvM",72,145866,"False",0.421,0.751,9,-9.584,1,0.0472,0.2,0,0.17,0.789,89.839,4,"psych-rock",46.0033617965151
"0JtcFIgrkSagrM5JdFakeO",60,209246,"False",0.52,0.274,11,-10.661,0,0.0363,0.843,0.0165,0.0724,0.222,64.21,4,"psych-rock",45.1113442810262
"3uMmllZo1AfoEnVT4ENCD3",67,366136,"False",0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,4,"psych-rock",41.2614678248022
"2oPv5XfZvGsPD8m7oBl5aJ",0,446480,"False",0.132,0.42,4,-7.761,0,0.0368,0.209,0.00293,0.11,0.185,45.857,4,"psych-rock",29.2724177536114
"1OMK243SuTPjG0UJS5pa6v",0,193853,"False",0.748,0.703,0,-12.004,1,0.0362,0.114,1.39e-06,0.0646,0.882,118.944,4,"psych-rock",46.1662743967863
"6uwohXXrnk9ihvvS957yN9",0,169560,"False",0.628,0.356,10,-12.471,1,0.0386,0.932,0.000608,0.116,0.605,80.205,4,"psych-rock",35.0425401076878
"3xGJuHvSxFJxxYlHj5BIoT",63,209956,"False",0.615,0.55,11,-13.858,0,0.0349,0.0546,0.19,0.747,0.549,95.488,4,"psych-rock",45.19315925894
"3Tsh9pjiJ5cvmuiZALdgVz",57,261587,"False",0.515,0.565,4,-9.547,1,0.0304,0.113,1.35e-05,0.122,0.374,104.372,4,"psych-rock",44.9848869066594
"1fSdAkbofT03q7ddO2jdss",28,211578,"False",0.612,0.42,7,-15.645,1,0.0443,0.855,0.0166,0.1,0.874,150.125,4,"psych-rock",44.0321322969305
